Anti,smiles,cas
0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1742
0,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1741
0,COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,1740
0,COc1cc(C=O)ccc1O,1739
0,COc1cc(C=O)cc(OC)c1OC,1738
0,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,1737
0,COc1cc(C=CC(N)=O)cc(OC)c1OC,1736
0,COc1cc(C=CC(=O)O)ccc1O,1735
0,COc1cc(C=CC(=O)O)cc(OC)c1OC,1734
0,COc1cc(C=CC(=O)O)cc(OC)c1O,1733
0,COc1cc(C=CC(=O)N2CCCCCCC2)cc(OC)c1OC,1732
0,COc1cc(C=CC(=O)N2CCC=CC2=O)cc(OC)c1OC,1731
0,COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,1730
0,COc1cc(C)c2c(=O)c(-c3ccccc3)coc2c1,1729
0,COc1cc(C)c(C=CC=CC=CC=CC(=O)O)c(C)c1C,1728
0,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,1727
0,COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1,1726
0,COc1cc(C)c(C(=O)O)c(OC(C)=O)c1,1725
0,COc1cc(C)c(C(=O)O)c(O)c1,1724
0,COc1cc(C(C)=O)ccc1O,1723
0,COc1cc(C(C)=O)cc(OC)c1O,1722
0,COc1cc(C(=S)N2CCOCC2)ccc1O,1721
0,COc1cc(C(=O)O)cc(OC)c1OC,1720
0,COc1cc(C(=O)O)cc(OC)c1O,1719
0,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,1718
0,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC.Cl,1717
0,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,1716
0,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1715
0,COc1c2occc2cc2ccc(=O)oc12,1714
0,COc1c2occc2c(OC)c2c(=O)cc(C)oc12,1713
0,COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12,1712
0,COc1c2ccoc2cc2oc(C)cc(=O)c12,1711
0,COc1c2ccoc2cc2oc(=O)ccc12,1710
0,COc1c2ccoc2c(OC)c2oc(=O)ccc12,1709
0,COc1c2ccccc2nc2occc12,1708
0,COc1c2c(cc3c1OCO3)CC[N+](C)=C2.[Cl-],1707
1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2751
1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2750
1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,2749
0,COC1C=CC23c4cc5c(cc4CN(CC2O)C3C1)OCO5,1706
0,COc1c(OC)c2occc2c2oc(=O)ccc12,1705
0,COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],1704
0,COc1c(O)cccc1O,1703
0,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,1702
0,COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,1701
0,COc1c(O)cc(O)cc1O,1700
0,COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,1699
0,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,1698
0,COC1C(O)C(O)C(O)C(O)C1O,1697
0,COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,1696
0,COC1C(O)C(C)OC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C1O,1695
1,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,2748
1,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,2747
0,COc1c(Cl)c(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2)c(O)c1Cl,1694
0,COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2,1693
0,COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,1692
0,COc1c(-c2ccccc2)oc2c(ccc3ccoc32)c1=O,1691
0,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,1690
0,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1689
0,COC1C(C(=O)O)OC(C)C(O)C1O.COC1OC(C(=O)O)C(O)C(O)C1O,1688
0,COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,1687
0,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13,1686
1,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,2746
0,COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,1685
0,COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C,1684
0,COC1=CC(=O)OC(C=Cc2ccccc2)C1,1683
0,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1682
0,COC1=CC(=O)c2ccccc2C1=O,1681
0,COC1=CC(=O)C(O)=CC1=CC=Cc1ccccc1,1680
0,COC1=CC(=N\C\1=C/c1[nH]c(C)cc1C)c1cc2ccccc2[nH]1,1679
0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,1678
0,COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O,1677
0,COC1=C(O)C(=O)c2c(cc3oc(C(C)=O)c(O)c3c2O)C1=O,1676
0,COC1=C(CC=C(C)C)C(=O)c2ccccc2C1=O,1675
1,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,2803
1,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,2804
1,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+],2745
1,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC21.[Na+],2744
1,COC1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,2743
1,COC1(NC(=O)C(C(=O)[O-])c2ccc(O)cc2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)COC21.[Na+].[Na+],2742
0,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,1674
0,COC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1673
0,COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,1672
0,COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1,1671
0,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,1670
0,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1669
0,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,1668
0,COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,1667
0,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,1666
0,COC(=O)CCc1ccc(OC)cc1O,1665
0,COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1664
0,COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1663
0,COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(=C(O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C,1662
0,COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,1661
0,COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,1660
0,COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,1659
0,COC(=O)CC1C(C)(C)C(=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,1658
0,COC(=O)CC1C(C)(C)C(=O)C2CC3=C(CCC4(C)C3=CC(=O)OC4c3ccoc3)C1(C)C2=O,1657
0,COC(=O)c1ccc(O)cc1,1656
0,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,1655
0,COC(=O)c1cc(OC)c(OC)c(OC)c1,1654
0,COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,1653
1,COC(=O)c1cc(F)c(N2CCN(C)CC2)cc1F,2741
0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,1652
0,COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,1651
0,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21.Cl,1650
0,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,1649
0,COC(=O)c1c(C)cc(OC)cc1O,1648
0,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(CO)c2O)c(C)c1O,1647
0,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,1646
0,COC(=O)c1c(C)cc(O)cc1O,1645
0,COC(=O)c1c(C)c2c(c(C)c1OC)OC(=O)c1c(C)c(Cl)c(OC)c(Cl)c1O2,1644
0,COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2,1643
0,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12,1642
0,COC(=O)C1=COC(C)C2CN3CCC4(C(=O)Nc5ccccc54)C3CC12,1641
0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,1640
0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,1639
0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],1638
0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],1637
0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,1636
0,COC(=O)C1(C)CCCC2(C)c3ccc(O)c(C(C)C)c3CCC12,1635
0,COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)cc3C(=O)CC12,1634
0,COC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,1633
0,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC(=O)O,1632
0,COC(=O)C=CC(=O)OC,1631
0,COC(=O)C(N)CS.Cl,1630
0,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,1629
0,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,1628
0,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,1627
0,COC(=O)C(=C1OC(=O)C(c2ccccc2)=C1O)c1ccccc1,1626
1,CO\N=C(\C(=O)NC1C2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O)c1csc(N)n1,2740
1,CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(C[n+]3cccc4CCCc34)=C(N2C1=O)C(O)=O)c1csc(N)n1,2739
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)c1csc(N)n1,2738
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(C)c(CC(O)=O)s3)=C(N2C1=O)C(O)=O)c1csc(N)n1,2737
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSc3nc(=O)c(O)nn3C)=C(N2C1=O)C(O)=O)c1csc(N)n1,2736
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O)c1ccco1,2735
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1,2734
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(Cn3ccc(=N)n3CCO)=C(N2C1=O)C(O)=O)c1csc(N)n1,2733
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccn4ncccc34)=C(N2C1=O)C(O)=O)c1nsc(N)n1,2732
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C)=C(N2C1=O)C(O)=O)c1csc(N)n1,2731
1,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(C)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(N)n1,2730
0,CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,1625
0,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O,1624
0,CO[C@]1(NC(=O)CSC[C@@H](N)C(O)=O)[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O,1623
1,CO[C@]1(NC(=O)Cc2cccs2)[C@H]2SCC(COC(N)=O)=C(N2C1=O)C(O)=O,2729
1,CO[C@]1(NC(=O)C(C(O)=O)c2ccc(O)cc2)[C@H]2OCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O,2728
0,CO[C@@H]1CCN([C@H]1Cc1cnn(C)c1)c1ncc(F)cn1,1622
0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,1621
0,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1620
0,CNNCc1ccc(C(=O)NC(C)C)cc1,1619
0,CNCCCN1c2ccccc2CCc2ccccc21.Cl,1618
0,CNCCCC1c2ccccc2C=Cc2ccccc21.Cl,1617
0,CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,1616
0,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,1615
0,CNCCC(Oc1ccccc1C)c1ccccc1.Cl,1614
0,CNCCC(Oc1cccc2ccccc12)c1cccs1.Cl,1613
0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,1612
0,CNCc1ccccc1.Cl,1611
0,CNCC(O)c1cccc(O)c1.Cl,1610
0,CNCC(O)c1ccc(O)cc1.CNCC(O)c1ccc(O)cc1.O=C(O)C(O)C(O)C(=O)O,1609
0,CNCC(O)c1ccc(O)cc1,1608
0,CNCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,1607
0,CNCC(O)C(O)C(O)C(O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,1606
0,CNCC(O)C(O)C(O)C(O)CO,1605
0,CNCC(=O)c1ccc(O)c(O)c1.Cl,1604
1,CNC1CCCN(C1)c1c(F)cc2c(c1OC)n(cc(C(O)=O)c2=O)C1CC1,2727
0,CNc1ccccc1C(=O)O,1603
0,CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O,1602
0,CNC1CCC2Nc3ccc(C(N)=O)cc3C2C1.O=C(O)CCC(=O)O,1601
0,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,1600
0,CNC1CC(N)C(O)C(OC2OC(CO)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC3C2O)C1O,1599
0,CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O.O=S(=O)(O)O,1598
1,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O.O=S(=O)(O)O,2726
0,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.O=S(=O)(O)O,1597
0,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O.O=S(=O)(O)O,1596
1,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,2725
1,CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl,2724
0,CNC1(C)C2CCC(C2)C1(C)C.Cl,1595
0,CNC(Cc1c[nH]c2ccccc12)C(=O)O,1594
0,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,1593
0,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.O=S(=O)(O)O,1592
0,CNC(C)C(O)c1ccccc1.Cl,1591
0,CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,1590
0,CNC(=O)Oc1ccccc1OC(C)C,1589
0,CNC(=O)Oc1cccc2ccccc12,1588
0,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=S(=O)(O)O,1587
0,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=C(O)c1ccccc1O,1586
0,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,1585
0,CNC(=O)N1CCc2cc(C(=O)NCC3CC3)c(NCC3CC3)nc2CC1,1584
0,CNC(=O)CSP(=S)(OC)OC,1583
0,CNC(=O)CN1CCOCC11CCN(CC1)Cc1nc[nH]c1,1582
0,CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd],1581
0,CNC(=O)c1cc2CCN(Cc3cnn(C)c3)CCc2nc1NCC1CC1,1580
0,CNC(=O)c1cc2CCN(Cc3c(C)noc3C)CCc2nc1NCC(C)C,1579
0,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,1578
0,CNC(=NC#N)NCCSCc1nc[nH]c1C,1577
0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1576
0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,1575
0,Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](OC=O)c1ccccc1)C2=O)C(O)=O,1574
0,Cn1nnnc1SCC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](O)c1ccccc1)C2=O)C(O)=O,1573
0,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1.[Na+],1572
1,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+],2723
0,Cn1nnc2c(C(N)=O)ncn2c1=O,1571
0,Cn1nccc1-c1nc2CCNCCc2cc1C(O)=O,1570
0,Cn1nc(CNc2ncccn2)c2CCN(Cc12)C(=O)c1ccccc1F,1569
1,CN1N[C@H](c2cccs2)[C@H]2C(=O)NC(=O)[C@H]21,2722
0,Cn1cncc1CN1CC[C@@H]2OCCN([C@@H]2C1)S(C)(=O)=O,1568
0,Cn1cnc2c1c(=O)[nH]c(=O)n2C,1567
0,Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,1566
0,CN1CCOC(c2ccccc2)c2ccccc2C1,1565
0,Cn1ccnc1C(=O)N[C@H]1CN([C@H]2CCCO[C@@H]12)c1ncc(F)cn1,1564
0,CN1CCN2c3ncccc3Cc3ccccc3C2C1,1563
0,CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,1562
0,CN1CCN(CCO)C(=O)C11CCN(CC1)c1ccc(C)nn1,1561
0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,1560
0,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,1559
0,CN1CCN(CCCCN2C(=O)CN(\N=C\c3ccc(o3)-c3ccc(Cl)cc3)C2=O)CC1,1558
0,CN1CCN(Cc2csc(C)n2)C(=O)C11CCN(CC1)C(=O)c1ccco1,1557
0,CN1CCN(CC2CC2)C2(CCN(CC2)C(=O)c2ccc(C)nc2)C1=O,1556
0,CN1CCN(CC1c1nnc2ccc(cn12)C(=O)Nc1cccc(C)c1)c1ncccn1,1555
0,CN1CCN(CC1c1nnc2ccc(C(=O)Nc3ccccc3F)cn12)c1ncccn1,1554
0,CN1CCN(CC1)c1ncnc2CCN(CCc12)c1ncc(F)cn1,1553
0,CN1CCN(CC1)c1ncnc2CCN(CCc12)c1ncc(C)cn1,1552
0,CN1CCN(CC1)c1ncnc2c1c(C(=O)NCC(F)(F)F)c1ccccn21,1551
0,CN1CCN(CC1)c1ncnc2c1c(C(=O)Nc1cccc(C)c1)c1ccccn21,1550
0,CN1CCN(CC1)c1ccc2ccc(cn12)C(=O)Nc1cccc(F)c1,1549
0,CN1CCN(CC1)C(=O)c1cc(-c2ccn(n2)-c2ccc(F)cc2)n2ccccc12,1548
0,CN1CCN(CC1)[C@@H]1CCN[C@H]1Cc1cnn(C)c1,1547
0,CN1CCN(CC=C)C2(CCN(C2)c2ncc(F)cn2)C1=O,1546
0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl,1545
1,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,2721
1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,2720
1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,2719
1,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,2718
0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,1544
0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1543
0,CN1CCN(C)C(C1)c1nnc2ccc(cn12)C(=O)NCCc1ccccn1,1542
0,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1541
0,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1540
1,CN1CCN(/N=C/c2ccc([N+](=O)[O-])s2)CC1,2717
0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,1539
0,CN1CCCN=C1C=Cc1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1538
0,CN1CCCN=C1C=Cc1cccc(O)c1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1537
0,CN1CCCN=C1\C=C\c1cccs1,1536
0,CN1CCCN=C1\C=C\c1cccc(O)c1,1535
0,CN1CCCCC1c1ccc(-c2cccnc2)nc1.Cl,1534
0,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)C=CC(=O)O,1533
0,CN1CCCC1c1cccnc1.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,1532
0,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,1531
0,CN1CCC2OCCCC2(COc2ncccc2F)C1,1530
0,CN1CCc2nc(C(=O)NC3CC(C(=O)N(C)C)CCC3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1.Cc1ccc(S(=O)(=O)O)cc1.O,1529
0,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.Cl,1528
0,CN1CCc2cc3c(cc2C1O)OCO3.Cl,1527
0,CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3,1526
0,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,1525
0,CN1CCC2(CC1)COc1ccccc1S(=O)(=O)N(CC1CC1)C2,1524
0,CN1CCC2(CC1)CN(Cc1ccccc21)S(=O)(=O)c1ccc(cc1)C#N,1523
0,CN1CCC2(CC1)CC(NS(=O)(=O)C1CC1)c1ccccc1O2,1522
0,CN1CCC2(C)c3cc(O)ccc3N(C)C12.O=C(O)C=CC(=O)O,1521
0,CN1CCC\C1=N\C(=O)Nc1c(C)cccc1C,1520
0,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,1519
0,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)C=CC(=O)O,1518
0,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1.O=C(O)CC(O)C(=O)O,1517
0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)C=CC(=O)O,1516
0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,1515
0,CN1CC2CN(CCN2CC(C1)C(O)=O)C(=O)Cc1ccc(F)cc1,1514
0,CN1CC2CN(CCN2CC(C1)C(O)=O)C(=O)c1ccncc1F,1513
0,CN1CC2(CCN(CC2)S(=O)(=O)C2CC2)CCC1=O,1512
0,Cn1cc[nH]c1=S,1511
0,CN1CC[C@H](C[C@@H]1c1nc2ccccc2[nH]1)NC(=O)Nc1ccc(cc1)C#N,1510
