SMILES,y_pred_adjust,CAS,Anti
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,0.024070047,1668,0
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C.O=S(=O)(O)O,0.083882995,1667,0
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0.023645306,1666,0
COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,8.277786e-05,1664,0
COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.00011011844,1663,0
COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.00050502934,1661,0
COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.0060732584,1659,0
COC(=O)CC1C(C)(C)C(=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,0.0010048461,1658,0
COC(=O)CC1C(C)(C)C(=O)C2CC3=C(CCC4(C)C3=CC(=O)OC4c3ccoc3)C1(C)C2=O,0.009331054,1657,0
COC(=O)c1ccc(O)cc1,0.122467496,1656,0
COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,0.00070899306,1655,0
COC(=O)c1cc(OC)c(OC)c(OC)c1,0.078071564,1654,0
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,0.0017938603,1653,0
COC(=O)c1cc(F)c(N2CCN(C)CC2)cc1F,0.39295962,2741,1
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0.099801496,1652,0
COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2,0.072707355,1651,0
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,0.0039140573,1649,0
COC(=O)c1c(C)cc(OC)cc1O,0.09752906,1648,0
COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(CO)c2O)c(C)c1O,0.003447337,1647,0
COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,0.0046591726,1646,0
COC(=O)c1c(C)cc(O)cc1O,0.123992175,1645,0
COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2,0.084314816,1643,0
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12,0.016974539,1642,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,0.0167101,1640,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,0.04374215,1639,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.2692376,1638,0
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.36151817,1636,0
COC(=O)C1(C)CCCC2(C)c3ccc(O)c(C(C)C)c3CCC12,0.00081437407,1635,0
COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)cc3C(=O)CC12,0.0014945427,1634,0
COC(=O)C=Cc1cc(OC)c(OC)c(OC)c1,0.03865129,1633,0
COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC(=O)O,0.0013692856,1632,0
COC(=O)C=CC(=O)OC,0.026955295,1631,0
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,0.0014505362,1628,0
COC(=O)C(c1ccccc1)C1CCCCN1.Cl,0.0039685303,1627,0
COC(=O)C(=C1OC(=O)C(c2ccccc2)=C1O)c1ccccc1,0.00021641976,1626,0
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,0.99707615,2740,1
CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3cccc4c3CCC4)CS[C@H]12)c1csc(N)n1,0.98703045,2739,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.99314135,2738,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.9935222,2737,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0.98537076,2735,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,0.9920757,2734,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)c1csc(N)n1,0.99214435,2731,1
CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,0.9809373,1625,0
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.9116128,1624,0
CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.94037485,1623,0
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0.9550489,2729,1
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.004191134,1621,0
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.028974302,1620,0
CNNCc1ccc(C(=O)NC(C)C)cc1,0.0023584478,1619,0
CNCCCN1c2ccccc2CCc2ccccc21.Cl,0.052521497,1618,0
CNCCC=C1c2ccccc2CCc2ccccc21.Cl,0.031105064,1615,0
CNCCC(Oc1ccccc1C)c1ccccc1.Cl,0.021800587,1614,0
CNCCC(Oc1cccc2ccccc12)c1cccs1.Cl,0.028475186,1613,0
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,0.38801885,1612,0
CNCc1ccccc1.Cl,0.059218682,1611,0
CNCC(O)c1ccc(O)cc1.CNCC(O)c1ccc(O)cc1.O=C(O)C(O)C(O)C(=O)O,0.0047411844,1609,0
CNCC(O)c1ccc(O)cc1,0.007286014,1608,0
CNCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)C(O)C(=O)O,0.002522235,1607,0
CNCC(O)C(O)C(O)C(O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,0.036704924,1606,0
CNCC(=O)c1ccc(O)c(O)c1.Cl,0.031804983,1604,0
CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0.9911277,2727,1
CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O,0.011858087,1602,0
CNC1CCC2Nc3ccc(C(N)=O)cc3C2C1.O=C(O)CCC(=O)O,0.0120407725,1601,0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,0.020839421,1600,0
CNC1CC(N)C(O)C(OC2OC(CO)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC3C2O)C1O,0.15265618,1599,0
CNC1C(OC2OC(CO)C(N)C(O)C2O)OC2CC(N)C(OC3C(N)CC(N)C(O)C3O)OC2C1O.O=S(=O)(O)O,0.9298243,1598,0
CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O.O=S(=O)(O)O,0.9555465,2726,1
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)O)C(O)C(O)C3N)C2O)OCC1(C)O,0.5829755,2725,1
CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O.Cl.Cl,0.08899545,2724,1
CNC1(C)C2CCC(C2)C1(C)C.Cl,0.0017595356,1595,0
CNC(Cc1c[nH]c2ccccc12)C(=O)O,0.0039880066,1594,0
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.O=S(=O)(O)O,0.69706076,1592,0
CNC(C)C(O)c1ccccc1.Cl,0.0033350203,1591,0
CNC(=O)Oc1ccccc1OC(C)C,0.008218554,1589,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=S(=O)(O)O,0.00044015265,1587,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C.O=C(O)c1ccccc1O,0.016901398,1586,0
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.0015231132,1585,0
CNC(=O)N1CCc2cc(C(=O)NCC3CC3)c(NCC3CC3)nc2CC1,0.0019607414,1584,0
CNC(=O)CSP(=S)(OC)OC,0.0049824878,1583,0
CNC(=O)CN1CCOCC12CCN(Cc1c[nH]cn1)CC2,0.0011039664,1582,0
CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd],0.0037586088,1581,0
CNC(=O)c1cc2c(nc1NCC1CC1)CCN(Cc1cnn(C)c1)CC2,0.0014475681,1580,0
CNC(=O)c1cc2c(nc1NCC(C)C)CCN(Cc1c(C)noc1C)CC2,0.008422363,1579,0
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.047833864,1578,0
CNC(=NC#N)NCCSCc1nc[nH]c1C,0.004194431,1577,0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,0.16542363,1576,0
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,0.15206307,1575,0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](OC=O)c3ccccc3)[C@H]2SC1,0.9647561,1574,0
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,0.9604234,1573,0
Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1.[Na+],0.98344755,1572,0
Cn1nnc2c(C(N)=O)ncn2c1=O,0.22218099,1571,0
Cn1nc(CNc2ncccn2)c2c1CN(C(=O)c1ccccc1F)CC2,0.02343329,1569,0
CN1N[C@H](c2cccs2)[C@H]2C(=O)NC(=O)[C@H]21,0.53252083,2722,1
Cn1cncc1CN1CC[C@@H]2OCCN(S(C)(=O)=O)[C@@H]2C1,0.00026231384,1568,0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.06865284,1567,0
Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,0.22197993,1566,0
CN1CCOC(c2ccccc2)c2ccccc2C1,0.024559377,1565,0
Cn1ccnc1C(=O)N[C@H]1CN(c2ncc(F)cn2)[C@H]2CCCO[C@@H]12,0.004241688,1564,0
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.004792962,1563,0
CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,0.00684902,1562,0
Cc1ccc(N2CCC3(CC2)C(=O)N(CCO)CCN3C)nn1,0.002612199,1561,0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=S(=O)(O)CCS(=O)(=O)O,0.00048320772,1560,0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,0.0017177868,1559,0
CN1CCN(CCCCN2C(=O)CN(/N=C/c3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1,0.7352122,1558,0
Cc1nc(CN2CCN(C)C3(CCN(C(=O)c4ccco4)CC3)C2=O)cs1,0.008128206,1557,0
Cc1ccc(C(=O)N2CCC3(CC2)C(=O)N(C)CCN3CC2CC2)cn1,0.0053090644,1556,0
Cc1cccc(NC(=O)c2ccc3nnc(C4CN(c5ncccn5)CCN4C)n3c2)c1,0.011217704,1555,0
Cc1cnc(N2CCc3ncnc(N4CCN(C)CC4)c3CC2)nc1,0.0010564413,1552,0
CN1CCN(c2ncnc3c2c(C(=O)NCC(F)(F)F)c2ccccn23)CC1,0.009416199,1551,0
Cc1cccc(NC(=O)c2c3c(N4CCN(C)CC4)ncnc3n3ccccc23)c1,0.04395437,1550,0
C=CCN1CCN(C)C(=O)C12CCN(c1ncc(F)cn1)C2,0.0012306701,1546,0
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl,0.49945667,1545,0
CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1.Cl,0.9348447,2721,1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0.99202746,2720,1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,0.9949816,2719,1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.9831405,2718,1
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0.006325711,1543,0
CN1CCN(C)C(c2nnc3ccc(C(=O)NCCc4ccccn4)cn23)C1,0.0068417224,1542,0
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.006764575,1541,0
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.5183097,1540,0
CN1CCN(/N=C/c2ccc([N+](=O)[O-])s2)CC1,0.84378964,2717,1
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,0.011995997,1539,0
CN1CCCN=C1C=Cc1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0.00012907504,1538,0
CN1CCCN=C1C=Cc1cccc(O)c1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,2.7950453e-05,1537,0
CN1CCCN=C1/C=C/c1cccs1,0.04495813,1536,0
CN1CCCN=C1/C=C/c1cccc(O)c1,0.027312081,1535,0
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)C=CC(=O)O,0.019358696,1533,0
CN1CCCC1c1cccnc1.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,0.11777622,1532,0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,0.040075894,1531,0
CN1CCC2OCCCC2(COc2ncccc2F)C1,0.0045214486,1530,0
CN1CCc2cc3c(cc2C1O)OCO3.Cl,0.014973008,1527,0
CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3,0.6617075,1526,0
CN1CCC2(CC1)COc1ccccc1S(=O)(=O)N(CC1CC1)C2,0.006129462,1524,0
CN1CCC2(CC1)CN(S(=O)(=O)c1ccc(C#N)cc1)Cc1ccccc12,0.021956557,1523,0
CN1CCC2(CC1)CC(NS(=O)(=O)C1CC1)c1ccccc1O2,0.0019797347,1522,0
CN1CCC2(C)c3cc(O)ccc3N(C)C12.O=C(O)C=CC(=O)O,0.0047320756,1521,0
Cc1cccc(C)c1NC(=O)/N=C1/CCCN1C,0.033557504,1520,0
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,0.024666078,1519,0
CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)C=CC(=O)O,0.019022156,1518,0
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1.O=C(O)CC(O)C(=O)O,0.008601077,1517,0
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)C=CC(=O)O,0.098623075,1516,0
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,0.02762221,1515,0
CN1CC(C(=O)O)CN2CCN(C(=O)Cc3ccc(F)cc3)CC2C1,0.0048469505,1514,0
CN1CC(C(=O)O)CN2CCN(C(=O)c3ccncc3F)CC2C1,0.038185857,1513,0
CN1CC2(CCC1=O)CCN(S(=O)(=O)C1CC1)CC2,0.002873592,1512,0
Cn1cc[nH]c1=S,0.11442886,1511,0
CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,0.003031606,1510,0
CN1CC[C@@]2(C(=O)N3CCOCC3)CCN(S(C)(=O)=O)CC[C@H]12,0.0006591631,1509,0
CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,0.9670534,1508,0
CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21,0.001940662,1507,0
Cn1cc(CN2C[C@H]3COC[C@@]3(COc3ncccc3F)C2)cn1,0.0011001953,1506,0
Cn1cc(-c2ncnc3c2CCN(c2ncc(F)cn2)CC3)cn1,0.0059870854,1505,0
CN1CC(=O)NC1=N,0.13624124,1504,0
CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,0.16715029,1503,0
Cc1ccsc1C(=O)N1CCC2(C1)CN(c1cccc(F)c1)C(=O)CN2C,0.041391965,1501,0
Cc1cnc(C(=O)N2CCC3(C2)CN(c2cnn(C)c2)C(=O)CN3C)cn1,0.01041057,1500,0
CN1CC(=O)N(c2cccc(F)c2)CC12CCN(C(=O)c1cccn1C)C2,0.0058177197,1499,0
CN1CCN(C(=O)[C@H]2CC3CN(c4ncccn4)CC3N2C)CC1,0.0071717263,1498,0
CN1CCN(C(=O)[C@H]2CC3CN(c4ncc(F)cn4)CC3N2C)CC1,0.008549014,1497,0
Cc1cnc(N2CC3C[C@H](C(=O)N4CCN(C)CC4)N(C)C3C2)nc1,0.0078814365,1496,0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,0.0010652307,1494,0
CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2.Cl,0.013259656,1493,0
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=S(=O)(O)O,0.0010969777,1492,0
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0.0025260756,1491,0
CN1C2CCC1CC(O)C2,0.0017600013,1490,0
CN1C[C@]23CN(C(=O)C4CCC4)C[C@@H](C[C@H]2S1(=O)=O)O3,0.0037389249,1488,0
CN1C[C@@H]2CC[C@@]3(N=C(c4ccccc4)NC3=O)[C@@H]2C1,0.0039322665,1487,0
CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,0.9972205,2716,1
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.002610438,1486,0
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1.Cl,0.012212048,1485,0
CN1C(C)(C)CCCC1(C)C.O=C(O)C(O)C(O)C(=O)O,0.005507712,1484,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0.03440002,1483,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0.13610049,1482,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,0.021341685,1481,0
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,0.0062721753,1479,0
CN1C(=O)CCC1c1cccnc1,0.0054241233,1478,0
Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O.O=C(O)c1ccccc1,0.008952082,1477,0
CN1C(=O)CC(C)(c2ccccc2)C1=O,0.027401024,1475,0
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.05646305,1474,0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.089199014,1473,0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.036922242,1471,0
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,0.15910731,1468,0
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.034689996,1467,0
CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,0.92748815,2715,1
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,0.9781716,2714,1
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,0.25247338,1465,0
CN(CCCl)CCCl,0.0046966714,1463,0
Cc1c(CN(C)C(=O)/C=C/C2=CNC3=NC(=O)CCC3=C2)oc2ccccc12,0.82635164,2713,1
CN(Cc1ccncc1)C1COC2(CCN(c3ncc(F)cn3)CC2)C1,0.0027171848,1461,0
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,0.5243819,1459,0
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1.Cl,0.008429585,1458,0
CN(CC=Cc1ccccc1)Cc1cccc2ccccc12.Cl,0.5496362,1457,0
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12.Cl,0.46993786,1456,0
CN(C)N=Nc1[nH]cnc1C(N)=O,0.0179617,1455,0
CN(C)CCS,0.008957702,1454,0
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.12302403,1453,0
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,0.51420975,2712,1
CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,0.38766697,1452,0
CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,0.01214208,1451,0
CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,0.012033411,1449,0
CN(C)CCO[C@@H]1C[C@@H]2CN(c3ncc(F)cn3)CCN2C1,0.00050989864,1446,0
Cc1cnc(N2CCN3C[C@H](OCCN(C)C)C[C@@H]3C2)nc1,0.0006023283,1445,0
CN(C)CCNC(=O)c1c2c(NCc3cccnc3)ncnc2n2ccccc12,0.17466035,1444,0
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,0.956593,2711,1
Cc1noc(C)c1CN1CCN(CCN(C)C)c2ncccc2C1,0.0011378315,1443,0
CN(C)CCn1c2c(ccc1=O)CC(NCc1cnn(C)c1)CC2,0.0029898623,1441,0
CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,0.017696874,1440,0
CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.050320994,1439,0
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1.Cl,0.02215919,1438,0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12.Cl,0.48481318,1437,0
CN(C)CCCNC(=O)c1ccc2ccc(N3CCN(Cc4cccnc4)CC3)n2c1,0.004979932,1436,0
CN(C)CCCNC(=O)c1ccc2ccc(N3CCN(CC4CC4)CC3)n2c1,0.0029831624,1435,0
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,0.004242085,1432,0
CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,0.059545364,1431,0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21.Cl,0.032490913,1430,0
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21.O=C(O)C(=O)O,0.05422562,1429,0
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,0.0048908847,1428,0
CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21.Cl,0.08099973,1427,0
CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,0.27924746,1426,0
CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,0.111147225,2710,1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,0.23843314,1424,0
CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O,0.026601214,1423,0
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O,0.011735925,1422,0
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)C=CC(=O)O,0.022039909,1421,0
CN(C)Cc1c[nH]c2ccccc12,0.13437851,1420,0
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O,0.03893214,1419,0
CN(C)CC(=O)OCC(O)C(O)C(O)C(O)C(=O)[O-].[Na+],0.061992116,1418,0
CN(C)CC(=O)N1CCN(c2ccc3ccc(C(=O)NCc4cccs4)cn23)CC1,0.0054767397,1417,0
CN(C)CC(=O)N1CCN(c2ccc3ccc(C(=O)NCC4CC4)cn23)CC1,0.009964684,1416,0
CN(C)CC(=O)N1CCN(c2ccc3ccc(C(=O)NC4CCCC4)cn23)CC1,0.014402567,1415,0
CN(C)CC(=O)N1CCC(F)(F)C2(CCN(c3ncccc3F)C2)C1,0.00066517276,1413,0
CN(C)c1ncc2c(n1)C1(CCN(c3ncc(F)cn3)C1)COC2,0.0040744157,1412,0
Cc1nc(CN2CCc3c(cnc(N(C)C)c3C(=O)O)C2)cs1,0.011008193,1411,0
CN(C)c1nc(N2CCCC2)nc2c1CCN(c1ncc(F)cn1)CC2,0.0012363408,1410,0
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.0022997425,1409,0
Cc1nc(N(C)C)nc2c1COCC21CCN(c2ncc(F)cn2)C1,0.0038059077,1408,0
CN(C)c1cnccn1.O=S(=O)(O)O,0.031032473,1407,0
CN(C)C1CCN(C(=O)C2=NOC3(CCN(Cc4ccc(Cl)c(F)c4)C3)C2)CC1,0.012425769,1406,0
CN(C)C1CCN(C(=O)c2ccncc2F)C(C(=O)O)C1,0.096472636,1405,0
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.[Cl-],0.06954845,1404,0
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O.Cl,0.9921331,2709,1
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],0.0056470903,1403,0
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,0.99160063,1402,0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12.Cl,0.9865464,2708,1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12.Cl,0.9909766,2707,1
CN(C)C(=S)SSC(=S)N(C)C,0.025157697,1400,0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-],0.0007001104,1399,0
CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-],0.0008302701,1398,0
